state,county,pct_pob
Jalisco,Tonila,49.4
Jalisco,Totatiche,45
Jalisco,Tototlán,40.9
Jalisco,Tuxcacuesco,36.4
Jalisco,Tuxcueca,51.4
Jalisco,Tuxpan,45.7
Jalisco,Unión de San Antonio,36.5
Jalisco,Unión de Tula,49.7
Jalisco,Valle de Guadalupe,38.7
Jalisco,Valle de Juárez,64.6
Jalisco,San Gabriel,44.5
Jalisco,Villa Corona,44.3
Jalisco,Villa Guerrero,64.6
Jalisco,Villa Hidalgo,52.8
Jalisco,Cañadas de Obregón,58.9
Jalisco,Yahualica de González Gallo,44.1
Jalisco,Zacoalco de Torres,50.9
Jalisco,Zapopan,28.1
Jalisco,Zapotiltic,40.6
Jalisco,Zapotitlán de Vadillo,68.4
Jalisco,Zapotlán del Rey,44.3
Jalisco,Zapotlanejo,40.5
Jalisco,San Ignacio Cerro Gordo,48
México,Acambay,73.5
México,Acolman,56.2
México,Aculco,61.9
México,Almoloya de Alquisiras,73.4
México,Almoloya de Juárez,59.9
México,Almoloya del Río,61.9
México,Amanalco,76.2
México,Amatepec,77.9
México,Amecameca,57.6
México,Apaxco,46.1
México,Atenco,59.3
México,Atizapán,58.6
México,Atizapán de Zaragoza,34.2
México,Atlacomulco,59.4
México,Atlautla,76.1
México,Axapusco,59.3
México,Ayapango,46.5
México,Calimaya,48.5
México,Capulhuac,54.9
México,Coacalco de Berriozábal,26.7
México,Coatepec Harinas,63.8
México,Cocotitlán,42.6
México,Coyotepec,44.9
México,Cuautitlán,26.2
México,Chalco,54.5
México,Chapa de Mota,68.9
México,Chapultepec,39.6
México,Chiautla,52.8
México,Chicoloapan,44.8
México,Chiconcuac,65.1
México,Chimalhuacán,61.5
México,Donato Guerra,83.6
México,Ecatepec de Morelos,42.7
México,Ecatzingo,77.4
México,Huehuetoca,39.8
México,Hueypoxtla,67.3
México,Huixquilucan,30.8
México,Isidro Fabela,43.2
México,Ixtapaluca,54.2
México,Ixtapan de la Sal,61.5
México,Ixtapan del Oro,89.2
México,Ixtlahuaca,70.3
México,Xalatlaco,62.2
México,Jaltenco,47.8
México,Jilotepec,57.5
México,Jilotzingo,44.3
México,Jiquipilco,66.7
México,Jocotitlán,58.8
México,Joquicingo,72.2
México,Juchitepec,71.4
México,Lerma,46.5
México,Malinalco,76.3
México,Melchor Ocampo,46.9
México,Metepec,31.6
México,Mexicaltzingo,51.1
México,Morelos,79.9
México,Naucalpan de Juárez,37.1
México,Nezahualcóyotl,38.7
México,Nextlalpan,55.1
México,Nicolás Romero,43.2
México,Nopaltepec,56
México,Ocoyoacac,46.3
México,Ocuilan,68.2
México,El Oro,61.8
México,Otumba,63.3
México,Otzoloapan,78.2
México,Otzolotepec,62.8
México,Ozumba,70
México,Papalotla,45.9
México,La Paz,54.4
México,Polotitlán,50.2
México,Rayón,39.7
México,San Antonio la Isla,39.4
México,San Felipe del Progreso,75.9
México,San Martín de las Pirámides,49.5
México,San Mateo Atenco,44.4
México,San Simón de Guerrero,63.1
México,Santo Tomás,62.5
México,Soyaniquilpan de Juárez,56.6
México,Sultepec,76.8
México,Tecámac,36.8
México,Tejupilco,71.3
México,Temamatla,40.2
México,Temascalapa,58
México,Temascalcingo,74.6
México,Temascaltepec,78.2
México,Temoaya,71.8
México,Tenancingo,61.5
México,Tenango del Aire,53.7
México,Tenango del Valle,63.8
México,Teoloyucan,52.1
México,Teotihuacán,53.7
México,Tepetlaoxtoc,56
México,Tepetlixpa,68.4
México,Tepotzotlán,38.4
México,Tequixquiac,60.2
México,Texcaltitlán,73.7
México,Texcalyacac,66
México,Texcoco,45.8
México,Tezoyuca,65.4
México,Tianguistenco,59.4
México,Timilpan,51.2
México,Tlalmanalco,45.6
México,Tlalnepantla de Baz,34.9
México,Tlatlaya,77.1
México,Toluca,45.5
México,Tonatico,57.3
México,Tultepec,40.7
México,Tultitlán,36.4
México,Valle de Bravo,61.2
México,Villa de Allende,81.8
México,Villa del Carbón,71.7
México,Villa Guerrero,71.3
México,Villa Victoria,71.7
México,Xonacatlán,53.9
México,Zacazonapan,67.6
México,Zacualpan,76.1
México,Zinacantepec,53.3
México,Zumpahuacán,78.3
México,Zumpango,46.9
México,Cuautitlán Izcalli,27.7
México,Valle de Chalco Solidaridad,59
México,Luvianos,84.9
México,San José del Rincón,76.3
México,Tonanitla,49.6
Michoacán,Acuitzio,75.1
Michoacán,Aguililla,71.2
Michoacán,Álvaro Obregón,70.5
Michoacán,Angamacutiro,72.1
Michoacán,Angangueo,68.6
Michoacán,Apatzingán,53.8
Michoacán,Aporo,64.2
Michoacán,Aquila,70.4
Michoacán,Ario,59.3
Michoacán,Arteaga,62.9
Michoacán,Briseñas,62.4
Michoacán,Buenavista,59.4
Michoacán,Carácuaro,84.8
Michoacán,Coahuayana,55.3
Michoacán,Coalcomán de Vázquez Pallares,64.4
Michoacán,Coeneo,74.8
Michoacán,Contepec,71.5
Michoacán,Copándaro,70.5
Michoacán,Cotija,62.7
Michoacán,Cuitzeo,75.5
Michoacán,Charapan,82.7
Michoacán,Charo,56.3
Michoacán,Chavinda,63.8
Michoacán,Cherán,81.9
Michoacán,Chilchota,80
Michoacán,Chinicuila,72.8
Michoacán,Chucándiro,75.5
Michoacán,Churintzio,66.7
Michoacán,Churumuco,77.5
Michoacán,Ecuandureo,65.2
Michoacán,Epitacio Huerta,71.4
Michoacán,Erongarícuaro,69
Michoacán,Gabriel Zamora,62.8
Michoacán,Hidalgo,70.6
Michoacán,La Huacana,71.5
Michoacán,Huandacareo,63.7
Michoacán,Huaniqueo,79
Michoacán,Huetamo,65.4
Michoacán,Huiramba,71.8
Michoacán,Indaparapeo,71.8
Michoacán,Irimbo,71
Michoacán,Ixtlán,63.7
Michoacán,Jacona,49.4
Michoacán,Jiménez,62.8
Michoacán,Jiquilpan,53.4
Michoacán,Juárez,63.5
Michoacán,Jungapeo,65.4
Michoacán,Lagunillas,59.9
Michoacán,Madero,78.2
Michoacán,Maravatío,71.4
Michoacán,Marcos Castellanos,53
Michoacán,Lázaro Cárdenas,36.7
Michoacán,Morelia,41.2
Michoacán,Morelos,79.7
Michoacán,Múgica,61.1
Michoacán,Nahuatzen,86.5
Michoacán,Nocupétaro,84.3
Michoacán,Nuevo Parangaricutiro,60.2
Michoacán,Nuevo Urecho,60.9
Michoacán,Numarán,67.7
Michoacán,Ocampo,79.1
Michoacán,Pajacuarán,71.8
Michoacán,Panindícuaro,71.5
Michoacán,Parácuaro,70.5
Michoacán,Paracho,68.7
Michoacán,Pátzcuaro,64.5
Michoacán,Penjamillo,71.9
Michoacán,Peribán,48.9
Michoacán,La Piedad,47.4
Michoacán,Purépero,59.7
Michoacán,Puruándiro,69.1
Michoacán,Queréndaro,71.9
Michoacán,Quiroga,74.2
Michoacán,Cojumatlán de Régules,70.7
Michoacán,Los Reyes,52.3
Michoacán,Sahuayo,56
Michoacán,San Lucas,73.4
Michoacán,Santa Ana Maya,73.6
Michoacán,Salvador Escalante,78.7
Michoacán,Senguio,69.6
Michoacán,Susupuato,83.1
Michoacán,Tacámbaro,60.2
Michoacán,Tancítaro,61.2
Michoacán,Tangamandapio,71.2
Michoacán,Tangancícuaro,60.8
Michoacán,Tanhuato,60.8
Michoacán,Taretan,45.6
Michoacán,Tarímbaro,44
Michoacán,Tepalcatepec,57.5
Michoacán,Tingambato,70.5
Michoacán,Tingüindín,57.8
Michoacán,Tiquicheo de Nicolás Romero,79.4
Michoacán,Tlalpujahua,68.9
Michoacán,Tlazazalca,75.7
Michoacán,Tocumbo,49.6
Michoacán,Tumbiscatío,83.8
Michoacán,Turicato,69.8
Michoacán,Tuxpan,64.6
Michoacán,Tuzantla,81.9
Michoacán,Tzintzuntzan,66.9
Michoacán,Tzitzio,83.9
Michoacán,Uruapan,51.4
Michoacán,Venustiano Carranza,67.7
Michoacán,Villamar,67.7
Michoacán,Vista Hermosa,57.3
Michoacán,Yurécuaro,64
Michoacán,Zacapu,53.5
Michoacán,Zamora,49.9
Michoacán,Zináparo,52
Michoacán,Zinapécuaro,67.9
Michoacán,Ziracuaretiro,62.8
Michoacán,Zitácuaro,60.9
Michoacán,José Sixto Verduzco,71.3
Morelos,Amacuzac,59.4
Morelos,Atlatlahucan,44.6
Morelos,Axochiapan,79.1
Morelos,Ayala,56.3
Morelos,Coatlán del Río,55.2
Morelos,Cuautla,44.6
Morelos,Cuernavaca,31.9
Morelos,Emiliano Zapata,46
Morelos,Huitzilac,46.2
Morelos,Jantetelco,59.3
Morelos,Jiutepec,35.4
Morelos,Jojutla,48.2
Morelos,Jonacatepec,60
Morelos,Mazatepec,47.7
Morelos,Miacatlán,68.4
Morelos,Ocuituco,81.5
Morelos,Puente de Ixtla,64.7
Morelos,Temixco,58.2
Morelos,Tepalcingo,74.5
Morelos,Tepoztlán,39.5
Morelos,Tetecala,54.7
Morelos,Tetela del Volcán,81.4
Morelos,Tlalnepantla,74.6
Morelos,Tlaltizapán,53.8
Morelos,Tlaquiltenango,51.9
Morelos,Tlayacapan,52.7
Morelos,Totolapan,64.4
Morelos,Xochitepec,54.9
Morelos,Yautepec,50.9
Morelos,Yecapixtla,60.2
Morelos,Zacatepec,39.3
Morelos,Zacualpan,70.7
Morelos,Temoac,79.2
Nayarit,Acaponeta,51.1
Nayarit,Ahuacatlán,39.7
Nayarit,Amatlán de Cañas,49.5
Nayarit,Compostela,41.7
Nayarit,Huajicori,88.2
Nayarit,Ixtlán del Río,47.6
Nayarit,Jala,70.6
Nayarit,Xalisco,26.8
Nayarit,Del Nayar,86.9
Nayarit,Rosamorada,49.7
Nayarit,Ruíz,61.1
Nayarit,San Blas,52.2
Nayarit,San Pedro Lagunillas,48.1
Nayarit,Santa María del Oro,37.2
Nayarit,Santiago Ixcuintla,45.5
Nayarit,Tecuala,51.7
Nayarit,Tepic,24.2
Nayarit,Tuxpan,49.6
Nayarit,La Yesca,79.4
Nayarit,Bahía de Banderas,25.6
Nuevo León,Abasolo,11.2
Nuevo León,Agualeguas,10.2
Nuevo León,Los Aldamas,28.3
Nuevo León,Allende,18.5
Nuevo León,Anáhuac,45.5
Nuevo León,Apodaca,13.1
Nuevo León,Aramberri,64.1
Nuevo León,Bustamante,37
Nuevo León,Cadereyta Jiménez,27.4
Nuevo León,Carmen,21.6
Nuevo León,Cerralvo,48.2
Nuevo León,Ciénega de Flores,23.8
Nuevo León,China,37.6
Nuevo León,Dr. Arroyo,67.8
Nuevo León,Dr. Coss,21.3
Nuevo León,Dr. González,12.4
Nuevo León,Galeana,61
Nuevo León,García,19.2
Nuevo León,San Pedro Garza García,4.4
Nuevo León,Gral. Bravo,41.8
Nuevo León,Gral. Escobedo,22.4
Nuevo León,Gral. Terán,35.9
Nuevo León,Gral. Treviño,18.8
Nuevo León,Gral. Zaragoza,60.2
Nuevo León,Gral. Zuazua,18.8
Nuevo León,Guadalupe,16.7
Nuevo León,Los Herreras,10.7
Nuevo León,Higueras,15.7
Nuevo León,Hualahuises,41.1
Nuevo León,Iturbide,56.6
Nuevo León,Juárez,23
Nuevo León,Lampazos de Naranjo,39.7
Nuevo León,Linares,32.8
Nuevo León,Marín,23.4
Nuevo León,Melchor Ocampo,3.7
Nuevo León,Mier y Noriega,75.7
Nuevo León,Mina,30.4
Nuevo León,Montemorelos,23.9
Nuevo León,Monterrey,16.7
Nuevo León,Parás,13.7
Nuevo León,Pesquería,21.4
Nuevo León,Los Ramones,36.1
Nuevo León,Rayones,71
Nuevo León,Sabinas Hidalgo,30.6
Nuevo León,Salinas Victoria,23.5
Nuevo León,San Nicolás de los Garza,11.4
Nuevo León,Hidalgo,17.9
Nuevo León,Santa Catarina,14.6
Nuevo León,Santiago,19
Nuevo León,Vallecillo,33.7
Nuevo León,Villaldama,33.8
Oaxaca,Abejones,95
Oaxaca,Acatlán de Pérez Figueroa,66.9
Oaxaca,Asunción Cacalotepec,94.7
Oaxaca,Asunción Cuyotepeji,72
Oaxaca,Asunción Ixtaltepec,53.3
Oaxaca,Asunción Nochixtlán,65
Oaxaca,Asunción Ocotlán,97.1
Oaxaca,Asunción Tlacolulita,79.6
Oaxaca,Ayotzintepec,95.8
Oaxaca,El Barrio de la Soledad,40.8
Oaxaca,Calihualá,88
Oaxaca,Candelaria Loxicha,87.8
Oaxaca,Ciénega de Zimatlán,82.6
Oaxaca,Ciudad Ixtepec,45.6
Oaxaca,Coatecas Altas,97.4
Oaxaca,Coicoyán de las Flores,99.4
Oaxaca,La Compañía,93
Oaxaca,Concepción Buenavista,92.1
Oaxaca,Concepción Pápalo,95.7
Oaxaca,Constancia del Rosario,84.7
Oaxaca,Cosolapa,59.6
Oaxaca,Cosoltepec,88.3
Oaxaca,Cuilápam de Guerrero,58.7
Oaxaca,Cuyamecalco Villa de Zaragoza,94.7
Oaxaca,Chahuites,74.9
Oaxaca,Chalcatongo de Hidalgo,83.7
Oaxaca,Chiquihuitlán de Benito Juárez,89.9
Oaxaca,Heroica Ciudad de Ejutla de Crespo,74.2
Oaxaca,Eloxochitlán de Flores Magón,94.6
Oaxaca,El Espinal,34.2
Oaxaca,Tamazulápam del Espíritu Santo,83.6
Oaxaca,Fresnillo de Trujano,86.6
Oaxaca,Guadalupe Etla,31.9
Oaxaca,Guadalupe de Ramírez,75.5
Oaxaca,Guelatao de Juárez,46.4
Oaxaca,Guevea de Humboldt,96.9
Oaxaca,Mesones Hidalgo,94.5
Oaxaca,Villa Hidalgo,84.6
Oaxaca,Heroica Ciudad de Huajuapan de León,53.3
Oaxaca,Huautepec,97.6
Oaxaca,Huautla de Jiménez,74.3
Oaxaca,Ixtlán de Juárez,79.5
Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,56.5
Oaxaca,Loma Bonita,63.2
Oaxaca,Magdalena Apasco,38
Oaxaca,Magdalena Jaltepec,84.3
Oaxaca,Santa Magdalena Jicotlán,89
Oaxaca,Magdalena Mixtepec,98.2
Oaxaca,Magdalena Ocotlán,73
Oaxaca,Magdalena Peñasco,97.1
Oaxaca,Magdalena Teitipac,96.5
Oaxaca,Magdalena Tequisistlán,72.9
Oaxaca,Magdalena Tlacotepec,49.3
Oaxaca,Magdalena Zahuatlán,81.6
Oaxaca,Mariscala de Juárez,70.2
Oaxaca,Mártires de Tacubaya,71
Oaxaca,Matías Romero Avendaño,0
Oaxaca,Mazatlán Villa de Flores,95.5
Oaxaca,Miahuatlán de Porfirio Díaz,66.1
Oaxaca,Mixistlán de la Reforma,96.2
Oaxaca,Monjas,81.6
Oaxaca,Natividad,52.7
Oaxaca,Nazareno Etla,51.4
Oaxaca,Nejapa de Madero,77.2
Oaxaca,Ixpantepec Nieves,90.2
Oaxaca,Santiago Niltepec,78.4
Oaxaca,Oaxaca de Juárez,39
Oaxaca,Ocotlán de Morelos,62.6
Oaxaca,La Pe,90.6
Oaxaca,Pinotepa de Don Luis,88
Oaxaca,Pluma Hidalgo,78.9
Oaxaca,San José del Progreso,88.4
Oaxaca,Putla Villa de Guerrero,68
Oaxaca,Santa Catarina Quioquitani,98.9
Oaxaca,Reforma de Pineda,75.8
Oaxaca,La Reforma,80.7
Oaxaca,Reyes Etla,45.9
Oaxaca,Rojas de Cuauhtémoc,39.4
Oaxaca,Salina Cruz,40.3
Oaxaca,San Agustín Amatengo,89.6
Oaxaca,San Agustín Atenango,80.3
Oaxaca,San Agustín Chayuco,89.7
Oaxaca,San Agustín de las Juntas,51.6
Oaxaca,San Agustín Etla,43.2
Oaxaca,San Agustín Loxicha,96
Oaxaca,San Agustín Tlacotepec,87.6
Oaxaca,San Agustín Yatareni,83.2
Oaxaca,San Andrés Cabecera Nueva,95.8
Oaxaca,San Andrés Dinicuiti,82.2
Oaxaca,San Andrés Huaxpaltepec,76.8
Oaxaca,San Andrés Huayápam,37.9
Oaxaca,San Andrés Ixtlahuaca,65.3
Oaxaca,San Andrés Lagunas,90.7
Oaxaca,San Andrés Nuxiño,92.6
Oaxaca,San Andrés Paxtlán,98
Oaxaca,San Andrés Sinaxtla,47.3
Oaxaca,San Andrés Solaga,85.4
Oaxaca,San Andrés Teotilálpam,95.9
Oaxaca,San Andrés Tepetlapa,96.6
Oaxaca,San Andrés Yaá,83.3
Oaxaca,San Andrés Zabache,88.4
Oaxaca,San Andrés Zautla,42.6
Oaxaca,San Antonino Castillo Velasco,92
Oaxaca,San Antonino el Alto,88.3
Oaxaca,San Antonino Monte Verde,97.9
Oaxaca,San Antonio Acutla,92.9
Oaxaca,San Antonio de la Cal,51.3
Oaxaca,San Antonio Huitepec,96.2
Oaxaca,San Antonio Nanahuatípam,71.6
Oaxaca,San Antonio Sinicahua,96.8
Oaxaca,San Antonio Tepetlapa,94.7
Oaxaca,San Baltazar Chichicápam,80.9
Oaxaca,San Baltazar Loxicha,88.1
Oaxaca,San Baltazar Yatzachi el Bajo,92.1
Oaxaca,San Bartolo Coyotepec,37
Oaxaca,San Bartolomé Ayautla,98.4
Oaxaca,San Bartolomé Loxicha,95.1
Oaxaca,San Bartolomé Quialana,82.3
Oaxaca,San Bartolomé Yucuañe,97.7
Oaxaca,San Bartolomé Zoogocho,77
Oaxaca,San Bartolo Soyaltepec,89.5
Oaxaca,San Bartolo Yautepec,90.1
Oaxaca,San Bernardo Mixtepec,87.5
Oaxaca,San Blas Atempa,74.1
Oaxaca,San Carlos Yautepec,90.1
Oaxaca,San Cristóbal Amatlán,98.4
Oaxaca,San Cristóbal Amoltepec,94.6
Oaxaca,San Cristóbal Lachirioag,77.6
Oaxaca,San Cristóbal Suchixtlahuaca,68.6
Oaxaca,San Dionisio del Mar,84.4
Oaxaca,San Dionisio Ocotepec,82.1
Oaxaca,San Dionisio Ocotlán,60.7
Oaxaca,San Esteban Atatlahuca,96.5
Oaxaca,San Felipe Jalapa de Díaz,94
Oaxaca,San Felipe Tejalápam,68.2
Oaxaca,San Felipe Usila,94.2
Oaxaca,San Francisco Cahuacuá,96.4
Oaxaca,San Francisco Cajonos,83.1
Oaxaca,San Francisco Chapulapa,96
Oaxaca,San Francisco Chindúa,0
Oaxaca,San Francisco del Mar,86.4
Oaxaca,San Francisco Huehuetlán,96
Oaxaca,San Francisco Ixhuatán,78.2
Oaxaca,San Francisco Jaltepetongo,92.4
Oaxaca,San Francisco Lachigoló,56.5
Oaxaca,San Francisco Logueche,95.1
Oaxaca,San Francisco Nuxaño,89.5
Oaxaca,San Francisco Ozolotepec,98.3
Oaxaca,San Francisco Sola,76.8
Oaxaca,San Francisco Telixtlahuaca,63.3
Oaxaca,San Francisco Teopan,97.4
Oaxaca,San Francisco Tlapancingo,94.7
Oaxaca,San Gabriel Mixtepec,83.4
Oaxaca,San Ildefonso Amatlán,94.6
Oaxaca,San Ildefonso Sola,90.4
Oaxaca,San Ildefonso Villa Alta,81.7
Oaxaca,San Jacinto Amilpas,37.1
Oaxaca,San Jacinto Tlacotepec,92.3
Oaxaca,San Jerónimo Coatlán,96.5
Oaxaca,San Jerónimo Silacayoapilla,67.1
Oaxaca,San Jerónimo Sosola,91.7
Oaxaca,San Jerónimo Taviche,90.9
Oaxaca,San Jerónimo Tecóatl,88.9
Oaxaca,San Jorge Nuchita,92.5
Oaxaca,San José Ayuquila,83.3
Oaxaca,San José Chiltepec,68
Oaxaca,San José del Peñasco,92
Oaxaca,San José Estancia Grande,68.2
Oaxaca,San José Independencia,92.7
Oaxaca,San José Lachiguiri,97.8
Oaxaca,San José Tenango,95.3
Oaxaca,San Juan Achiutla,87.8
Oaxaca,San Juan Atepec,93.2
Oaxaca,Ánimas Trujano,45.6
Oaxaca,San Juan Bautista Atatlahuca,95.7
Oaxaca,San Juan Bautista Coixtlahuaca,85.2
Oaxaca,San Juan Bautista Cuicatlán,76.3
Oaxaca,San Juan Bautista Guelache,42.8
Oaxaca,San Juan Bautista Jayacatlán,92.1
Oaxaca,San Juan Bautista Lo de Soto,58.5
Oaxaca,San Juan Bautista Suchitepec,87.1
Oaxaca,San Juan Bautista Tlacoatzintepec,97.5
Oaxaca,San Juan Bautista Tlachichilco,95.8
Oaxaca,San Juan Bautista Tuxtepec,55.4
Oaxaca,San Juan Cacahuatepec,82.1
Oaxaca,San Juan Cieneguilla,78.5
Oaxaca,San Juan Coatzóspam,97.2
Oaxaca,San Juan Colorado,82.1
Oaxaca,San Juan Comaltepec,98.2
Oaxaca,San Juan Cotzocón,72.9
Oaxaca,San Juan Chicomezúchil,61.9
Oaxaca,San Juan Chilateca,44.4
Oaxaca,San Juan del Estado,76.1
Oaxaca,San Juan del Río,83.3
Oaxaca,San Juan Diuxi,88.6
Oaxaca,San Juan Evangelista Analco,86
Oaxaca,San Juan Guelavía,84.8
Oaxaca,San Juan Guichicovi,74.2
Oaxaca,San Juan Ihualtepec,96.9
Oaxaca,San Juan Juquila Mixes,92.2
Oaxaca,San Juan Juquila Vijanos,95
Oaxaca,San Juan Lachao,85.8
Oaxaca,San Juan Lachigalla,97.5
Oaxaca,San Juan Lajarcia,91.1
Oaxaca,San Juan Lalana,93
Oaxaca,San Juan de los Cués,77.2
Oaxaca,San Juan Mazatlán,84.9
Oaxaca,San Juan Mixtepec -Dto. 08 -,88.2
Oaxaca,San Juan Mixtepec -Dto. 26 -,95.4
Oaxaca,San Juan Ñumí,96.2
Oaxaca,San Juan Ozolotepec,99.4
Oaxaca,San Juan Petlapa,98.3
Oaxaca,San Juan Quiahije,93.5
Oaxaca,San Juan Quiotepec,94.1
Oaxaca,San Juan Sayultepec,54.7
Oaxaca,San Juan Tabaá,94.4
Oaxaca,San Juan Tamazola,97.3
Oaxaca,San Juan Teita,99.1
Oaxaca,San Juan Teitipac,90.6
Oaxaca,San Juan Tepeuxila,97.1
Oaxaca,San Juan Teposcolula,81.1
Oaxaca,San Juan Yaeé,93.2
Oaxaca,San Juan Yatzona,93.7
Oaxaca,San Juan Yucuita,69.7
Oaxaca,San Lorenzo,89.2
Oaxaca,San Lorenzo Albarradas,84.7
Oaxaca,San Lorenzo Cacaotepec,44.7
Oaxaca,San Lorenzo Cuaunecuiltitla,98.4
Oaxaca,San Lorenzo Texmelúcan,99.1
Oaxaca,San Lorenzo Victoria,73.9
Oaxaca,San Lucas Camotlán,95
Oaxaca,San Lucas Ojitlán,93.5
Oaxaca,San Lucas Quiaviní,86
Oaxaca,San Lucas Zoquiápam,96.8
Oaxaca,San Luis Amatlán,92.8
Oaxaca,San Marcial Ozolotepec,97.9
Oaxaca,San Marcos Arteaga,69
Oaxaca,San Martín de los Cansecos,89.9
Oaxaca,San Martín Huamelúlpam,84
